OID_,MapTaxlot,instName,Shape_Length,Shape_Area
7159,61022BB05204,Seaside,236.533519024749808,1452.415593927171813
7160,61022BB05205,Seaside,236.536016127434664,1452.430506075066432
7161,61022BB05206,Seaside,236.536016142088727,1452.430506409098371
7162,61022BB05207,Seaside,236.534724294483055,1452.380701474136004
7163,61022BB05208,Seaside,330.528656249275571,2110.391992383740217
7164,61022BB05209,Seaside,1155.234260392153601,7883.390490458960812
7165,61022BB05211,Seaside,269.007427479274099,3076.264366113421147
7166,61022BB05212,Seaside,269.121164057700355,3081.968673845956801
7168,61022BC00100,Seaside,279.998203595499604,3999.939323034635436
7169,61022BC00200,Seaside,361.774779142845432,7900.204858059632897
7170,61022BC00400,Seaside,434.976729489181992,11560.534541325840109
7171,61022BC00500,Seaside,300.000042317213286,5000.001410577115166
7172,61022BC00600,Seaside,300.000094481235749,5000.004017789013233
7173,61022BC00700,Seaside,300.000042317213286,5000.001410577115166
7174,61022BC00800,Seaside,400.000056407407271,10000.002819616041961
7175,61022BC01000,Seaside,880.000326639829950,48000.033789522509323
7176,61022BC10000,Seaside,300.000042286643861,5000.001409430760759
7177,61022BC10001,Seaside,300.000042317213286,5000.001410577115166
7178,61022BC10100,Seaside,300.000042301928602,5000.001410185281202
7179,61022BC10200,Seaside,300.000042286643861,5000.001409430760759
7180,61022BC10300,Seaside,300.000042301928602,5000.001409822594724
7181,61022BC10400,Seaside,300.000042301928545,5000.001410185281202
7182,61022BC10500,Seaside,400.000108601999727,9999.955445274554222
7183,61022BC10501,Seaside,300.000042301928602,5000.001410185281202
7184,61022BC10502,Seaside,300.000094482013253,5000.004018190569695
7185,61022BC10503,Seaside,300.000042286643918,5000.001409430760759
7186,61022BC10504,Seaside,300.000042301928602,5000.001409822594724
7187,61022BC10600,Seaside,400.000056401898291,9999.982814890439840
7188,61022BC10700,Seaside,1052.561765054050511,24349.598330901229929
7189,61022BC10701,Seaside,808.450851742676832,27614.015299205460906
7190,61022BC10702,Seaside,346.480629288112993,7500.423449216853442
7191,61022BC10703,Seaside,293.521350727260312,5249.643654692386917
7192,61022BC10800,Seaside,300.000042301928602,5000.001410185281202
7193,61022BC10900,Seaside,300.000042301928545,5000.001410185281202
7194,61022BC11000,Seaside,300.000042272136398,5000.001409077789503
7195,61022BC11001,Seaside,300.000042286643861,5000.001409430760759
7196,61022BC11002,Seaside,300.000042301928602,5000.001410185281202
7197,61022BC11100,Seaside,300.000042301928602,5000.001410185281202
7198,61022BC11200,Seaside,300.000042286643918,5000.001409430760759
7199,61022BC11300,Seaside,300.000042317213286,5000.001410577115166
7200,61022BC11400,Seaside,300.000094456735326,5000.002713433401368
7201,61022BC11500,Seaside,300.000094501812271,5000.002715314852139
7202,61022BC11600,Seaside,300.000094456735383,5000.002713433401368
7203,61022BC11700,Seaside,321.442382308627430,5000.077365598278448
7204,61022BC11701,Seaside,310.402677216399979,4999.932390952478272
7205,61022BC11800,Seaside,299.999068740380949,4999.952079477142433
7206,61022BC11801,Seaside,588.033233039395100,14250.827231430994289
7207,61022BC11802,Seaside,300.000042301928602,5000.001410185281202
7208,61022BC11804,Seaside,300.000094456735326,5000.002713433401368
7209,61022BC11805,Seaside,300.000094456735383,5000.002713433401368
7210,61022BC01201,Seaside,319.999894758985704,5999.992996474626125
7211,61022BC12100,Seaside,786.841206787605529,22745.656661520097259
7212,61022BC12200,Seaside,300.000094482494887,5000.002299030657014
7213,61022BC12201,Seaside,300.000042301928545,5000.001410185281202
7214,61022BC12202,Seaside,300.000042301928545,5000.001410185281202
7215,61022BC12300,Seaside,300.000042286657504,5000.002714168490456
7216,61022BC12301,Seaside,300.000042317226928,5000.000106202071947
7217,61022BC12400,Seaside,350.000588348528197,7499.997460026375848
7218,61022BC12500,Seaside,249.999574529673566,2499.976201805469373
7219,61022BC12600,Seaside,300.000094472020237,5000.002714187921811
7220,61022BC12700,Seaside,300.000094487304978,5000.002714579763051
7221,61022BC12800,Seaside,300.000042301928545,5000.001410185281202
7222,61022BC12900,Seaside,250.001034904215885,2500.050687836104316
7223,61022BC12901,Seaside,300.551051329712891,5027.468399964502169
7224,61022BC12902,Seaside,300.000042301928602,5000.001409822594724
7225,61022BC12903,Seaside,249.999035609460975,2499.950722540232618
7226,61022BC01300,Seaside,349.998076138127658,7499.903779460757505
7227,61022BC13003,Seaside,477.373839583576000,6229.933159525063274
7228,61022BC13004,Seaside,269.782065938299752,3112.173299168536232
7229,61022BC01301,Seaside,349.999049670640034,7499.952131804227065
7230,61022BC01302,Seaside,350.001049008917278,7500.052097815749221
7231,61022BC01303,Seaside,340.001668259072346,6000.042199492912005
7232,61022BC01304,Seaside,350.001048998121234,7500.071047477871616
7233,61022BC01305,Seaside,259.997442781022869,3999.936671801921875
7234,61022BC13200,Seaside,472.309134331758628,7115.812354573119592
7235,61022BC13300,Seaside,309.999909865764835,5500.019251526757216
7236,61022BC01400,Seaside,700.000150864142597,30000.012371649438137
7237,61022BC01500,Seaside,600.000136758664098,20000.008248775560787
7238,61022BC01600,Seaside,752.106414799205709,30876.288304067820718
7239,61022BC01900,Seaside,300.000042317213286,5000.001410577115166
7240,61022BC02000,Seaside,400.000108557699775,10000.005427621330455
7241,61022BC02001,Seaside,300.000042301928602,5000.001410185281202
7242,61022BC02100,Seaside,300.000042301928545,5000.001410185281202
7243,61022BC02200,Seaside,200.002027536487560,2400.052555368162302
7244,61022BC02300,Seaside,160.000401557032632,1600.008030900563426
7245,61022BC02400,Seaside,319.998855966955432,5999.951708768068784
7246,61022BC02500,Seaside,300.000042301928602,5000.001410185281202
7247,61022BC02501,Seaside,300.000042301928602,5000.001409822594724
7248,61022BC02600,Seaside,300.000042301935366,5000.001084184623323
7249,61022BC02700,Seaside,300.000042301935366,5000.001735637055390
7250,61022BC02701,Seaside,300.000042301935366,5000.001084375678147
7251,61022BC02800,Seaside,300.000094491757579,4999.991195763031101
7252,61022BC02801,Seaside,300.000042317213286,5000.001410577115166
7253,61022BC02900,Seaside,500.000070483871013,10000.002820370562404
7254,61022BC03000,Seaside,300.000042286643861,5000.001409430760759
7255,61022BC03100,Seaside,355.999078011911820,7799.953590563576654
7256,61022BC03101,Seaside,244.001006610650080,2200.049230194542815
7257,61022BC03200,Seaside,300.000042321120191,4999.981156675312377
7258,61022BC03201,Seaside,400.000056392899808,10000.002820007875926
7259,61022BC03202,Seaside,300.000042286643918,5000.001409430760759
7260,61022BC03300,Seaside,300.000042301928602,5000.001410185281202
7261,61022BC03301,Seaside,399.999082835568004,9999.979132068037870
7262,61022BC03302,Seaside,299.999068730089277,4999.977722637277111
7263,61022BC03303,Seaside,300.000094481235749,5000.004017789013233
7264,61022BC03304,Seaside,300.000042317213286,5000.001410577115166
7265,61022BC03400,Seaside,300.000042317213286,5000.001410577115166
7266,61022BC03401,Seaside,300.000042301928545,5000.001410185281202
7267,61022BC03402,Seaside,300.000042301928602,5000.001410185281202
7268,61022BC03404,Seaside,300.000042301928602,5000.001410185281202
7269,61022BC03405,Seaside,300.000042301928602,5000.001409822594724
7270,61022BC03406,Seaside,272.155516189987225,3374.187059796854555
7271,61022BC03407,Seaside,261.673613094246377,2776.147005463415098
7272,61022BC03408,Seaside,695.865789900735081,24973.622651934685564
7273,61022BC03500,Seaside,300.000042301928602,5000.001409822594724
7274,61022BC03501,Seaside,300.000042301928602,5000.001410185281202
7275,61022BC03600,Seaside,295.998690550254253,5459.952731730573760
7276,61022BC03601,Seaside,344.001020720812789,7200.070894430586122
7277,61022BC03602,Seaside,215.999437285710485,2340.000858097660512
7278,61022BC03700,Seaside,350.001049024202018,7500.052098011669841
7279,61022BC03701,Seaside,350.000075417800872,7499.965930582526198
7280,61022BC03702,Seaside,300.002041650176352,5000.064867122812757
7281,61022BC03703,Seaside,300.000042286657504,5000.001409616958881
7282,61022BC03704,Seaside,299.999016565004638,4999.951100901987047
7283,61022BC03800,Seaside,300.000042317213286,5000.001410577115166
7284,61022BC03900,Seaside,300.000042286643861,5000.001409430760759
7285,61022BC03901,Seaside,300.000042304833528,5000.006799839336054
7286,61022BC05100,Seaside,290.000713755186837,4750.018161080877690
7287,61022BC05200,Seaside,300.000094492587039,5000.024814725925353
7288,61022BC05300,Seaside,300.000094456735326,5000.002713433401368
7289,61022BC05400,Seaside,299.999120906426697,4999.988501720015847
7290,61022BC05500,Seaside,400.000108562227695,10000.005427611607956
7291,61022BC05501,Seaside,350.000127637222363,7500.030367702714102
7292,61022BC05502,Seaside,349.999101885031109,7499.954088548138316
7293,61022BC05600,Seaside,500.000122653185315,10000.004122903032112
7294,61022BC05700,Seaside,300.000094472020237,5000.002714187921811
7295,61022BC05701,Seaside,300.000094472020237,5000.002714187921811
7296,61022BC05800,Seaside,300.000146662626491,4999.992501353429361
7297,61022BC05801,Seaside,300.000094456735383,5000.002713433401368
7298,61022BC05900,Seaside,300.000094487304978,5000.002714579763051
7299,61022BC05901,Seaside,350.000075433085556,7499.965931337045731
7300,61022BC06000,Seaside,300.000094456735383,5000.002713433401368
7301,61022BC06001,Seaside,300.000042301928602,5000.001410185281202
7302,61022BC06100,Seaside,299.999068725096208,4999.952079085309379
7303,61022BC06200,Seaside,1124.363653364856191,68445.783820709242718
7304,61022BC06201,Seaside,600.000084603857090,20000.005640378440148
7305,61022BC06300,Seaside,300.000042301928602,5000.001409822594724
7306,61022BC06400,Seaside,350.002074755811748,7500.065898039632884
7307,61022BC06500,Seaside,300.000042301928545,5000.001410185281202
7308,61022BC06600,Seaside,300.000042286643861,5000.001409430760759
7309,61022BC06700,Seaside,300.000042301928602,5000.001410185281202
7310,61022BC06900,Seaside,400.000056407414093,10000.003145611843138
7311,61022BC07000,Seaside,300.000042317220107,5000.001736391575832
7312,61022BC07100,Seaside,359.998482642318265,7999.923848137555069
7313,61022BC07200,Seaside,240.001654168878332,2000.081579642457882
7314,61022BC07300,Seaside,300.000042317213286,5000.001410577115166
7315,61022BC07400,Seaside,409.999437209675250,10249.987373803054652
7316,61022BC07500,Seaside,400.000108557699775,10000.005427621330455
7317,61022BC07600,Seaside,370.001861992423471,8500.092888379846045
7318,61022BC07700,Seaside,329.998236704593296,6499.911341806508972
7319,61022BC07800,Seaside,300.000042286643861,5000.001409430760759
7320,61022BC07801,Seaside,300.000042317213286,5000.001410577115166
7321,61022BC07900,Seaside,300.000042301928602,5000.001410185281202
7322,61022BC08000,Seaside,400.000056392899808,10000.002820007875926
7323,61022BC08100,Seaside,400.000108587491980,10000.005427621330455
7324,61022BC08101,Seaside,300.000146652104945,5000.005323193214281
7325,61022BC08102,Seaside,300.000094472020237,5000.002714187921811
7326,61022BC08200,Seaside,300.000042287421138,5000.001409832309946
7327,61022BC08202,Seaside,300.000042301928545,5000.001410185281202
7328,61022BC08203,Seaside,400.000108562991443,10000.005428013164419
7329,61022BC08300,Seaside,300.000042286643861,5000.001409430760759
7330,61022BC08301,Seaside,300.000094456735326,5000.002713433401368
7331,61022BC08302,Seaside,300.000094472020237,5000.002714187921811
7332,61022BC08303,Seaside,300.000042301928545,5000.001410185281202
7333,61022BC08400,Seaside,600.000136758663984,20000.008248775560787
7334,61022BC08500,Seaside,1153.940656796987923,74831.379031556178234
7335,61022BC08501,Seaside,500.000122653185258,10000.004122864162127
7336,61022BC08600,Seaside,300.000094472020066,5000.002713825242608
7337,61022BC08601,Seaside,300.000094456735383,5000.002713433401368
7338,61022BC08700,Seaside,300.000094456735383,5000.002713433401368
7339,61022BC08701,Seaside,300.000094486527530,5000.002714923010899
7340,61022BC08800,Seaside,300.000094472020066,5000.002713825242608
7341,61022BC08801,Seaside,299.999068739603672,4999.952079820398467
7342,61022BC08900,Seaside,300.000042288126679,4999.996997964893126
7343,61022BC09000,Seaside,300.000042301928602,5000.001410185281202
7344,61022BC09001,Seaside,300.000094496012764,5000.001409685279214
7345,61022BC09100,Seaside,300.000094466220276,5000.004017945766464
7346,61022BC09600,Seaside,289.996932379001009,4499.858692513108508
7347,61022BC09800,Seaside,300.000042318540352,5000.011458257537925
7348,61022BC09801,Seaside,300.000094466728569,5000.004017436041977
7349,61022BC09802,Seaside,300.000042301928602,5000.001410185281202
7350,61022BC09803,Seaside,300.000042317213286,5000.001410577115166
7351,61022BC09900,Seaside,600.000136768745051,20000.008624357593362
7354,61022BD00100,Seaside,615.963023317141392,5339.105287480801053
7355,61022BD00101,Seaside,519.925839741724985,11541.165261957494295
7356,61022BD00103,Seaside,482.680682166905058,13058.355618757710545
7357,61022BD00110,Seaside,389.580889502396417,4719.831292771729750
7358,61022BD00111,Seaside,788.956759815032228,25365.614500577819854
7359,61022BD00200,Seaside,1890.515205360623668,39525.970457375922706
7360,61022BD00300,Seaside,638.712422216467758,21925.093762060379959
7361,61022BD00301,Seaside,703.957620354190908,24268.344887402312452
7362,61022BD00400,Seaside,686.828694490189037,23856.013176414508052
7363,61022BD00500,Seaside,896.496179868993977,47801.829459537497314
7364,61022BD00600,Seaside,513.241825763433553,16265.598038803133022
7365,61022BD00601,Seaside,480.680239583892330,12275.623416120397451
7366,61022BD00602,Seaside,420.071778071685230,10547.205620634771549
7367,61022BD00700,Seaside,460.421864366447267,13020.721605878872651
7368,61022BD00800,Seaside,462.413022390382935,13120.277163525726792
7369,61022BD00900,Seaside,464.403138807773303,13219.799769271738114
7370,61022BD01000,Seaside,494.514041098326913,15170.581651194646838
7371,61022BD01001,Seaside,466.393339632896812,13319.286874231940601
7372,61022BD01101,Seaside,410.009655957575887,10206.031129683406107
7373,61022BD01102,Seaside,447.806000334611610,10313.399341418917174
7374,61022BD01103,Seaside,444.470723676067792,12017.863198668135738
7375,61022BD01104,Seaside,402.731839401671436,10083.709493015370754
7376,61022BD01105,Seaside,403.972920183623557,10118.516518322438060
7377,61022BD01106,Seaside,403.972379484329281,10118.478890008462258
7378,61022BD01107,Seaside,449.204120468910560,10728.573732716642553
7379,61022BD01108,Seaside,440.626295250593444,12053.715437726532400
7380,61022BD01109,Seaside,399.141662723020431,10020.753438808989813
7381,61022BD01110,Seaside,404.661965997371510,10226.398076453297108
7382,61022BD01111,Seaside,404.670826908884862,10226.909752550973280
7383,61022BD01112,Seaside,404.658576941258048,10226.248534091630063
7384,61022BD01113,Seaside,410.212376140478909,11025.194471692133448
7385,61022BD01114,Seaside,404.401690003003296,10138.447379952245683
7386,61022BD01115,Seaside,404.397693789419009,10138.262255231951713
7387,61022BD01116,Seaside,404.139659433662928,10126.410006811505809
7388,61022BD01117,Seaside,437.038801339081715,10608.553826858862521
7389,61022BD01118,Seaside,455.960996928196209,13110.381589546017494
7390,61022BD01119,Seaside,405.833817752009622,10374.849272318331714
7391,61022BD01120,Seaside,413.264108270249551,10605.196258036263316
7392,61022BD01121,Seaside,431.003423035565106,11197.099848577263401
